ticket_id,status,priority,source,ticket_group,created_time,resolved_time,initial_time,agent_interactions,customer_interactions,type,course,user_id,agent_id
2127948,Closed,Low,Email,Student Success,2018-03-26 18:57:00,2018-03-27 08:10:00,,0,1,Extension Request,NA,3558,8
2114714,Closed,Low,Email,Student Success,2018-03-23 17:49:00,2018-03-23 18:04:00,,0,1,Discussion Forum,OXF-BCH-2018-02-28,146,8
2136037,Closed,Low,Email,Student Success,2018-03-27 23:30:00,2018-03-28 13:58:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,8
2089635,Closed,Low,Email,Student Success,2018-03-19 19:33:00,2018-03-20 12:14:00,2018-03-19 22:54:00,2,1,Extension Request,OXF-BCH-2018-02-28,1303,8
2035201,Closed,Low,Email,Student Success,2018-03-09 15:42:00,2018-03-09 16:02:00,2018-03-09 16:01:00,1,1,Certificates,LSE-PRE-2018-02-28,2974,8
2101552,Closed,Low,Email,Student Success,2018-03-21 18:10:00,2018-03-21 18:14:00,,0,1,General Course Announcements,NA,146,8
1987210,Closed,Low,Email,Student Success,2018-03-02 12:27:00,2018-03-02 12:33:00,2018-03-02 12:33:00,1,1,Welcome Interaction,LSE-PRE-2018-02-28,1425,8
1985760,Closed,Low,Email,Student Success,2018-03-02 08:31:00,2018-03-02 09:30:00,,0,3,Discussion Forum,NA,37,8
2134291,Closed,Urgent,Email,Student Success,2018-03-27 17:35:00,2018-04-05 12:21:00,2018-03-28 00:30:00,5,5,Extension Request,CAM-BSM-2018-02-21,1014,8
2105129,Closed,Low,Email,Student Success,2018-03-22 10:01:00,2018-03-22 13:09:00,,0,1,Discussion Forum,OXF-BCH-2018-02-28,146,8
2061451,Closed,Low,Email,Student Success,2018-03-14 10:30:00,2018-03-14 10:44:00,,0,1,General Course Announcements,NA,3558,8
2122863,Closed,Urgent,Email,Student Success | Blockchain,2018-03-26 03:00:00,2018-03-26 09:52:00,2018-03-26 09:52:00,1,1,Groups,OXF-BCH-2018-02-28,1023,8
2010751,Closed,Low,Email,Student Success,2018-03-06 01:21:00,2018-03-06 10:53:00,,0,1,Discussion Forum,NA,37,8
2006268,Closed,Low,Email,Student Success | Blockchain,2018-03-05 11:30:00,2018-03-05 12:40:00,2018-03-05 12:40:00,1,1,Other,OXF-BCH-2018-02-28,37,8
2096430,Closed,Low,Email,Student Success,2018-03-20 17:54:00,2018-03-20 18:14:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,8
1976349,Closed,Low,Email,Student Success,2018-03-01 07:08:00,2018-03-01 10:02:00,,0,1,Discussion Forum,NA,37,8
2082259,Closed,Urgent,Portal,Student Success,2018-03-18 14:07:00,2018-03-22 17:35:00,2018-03-18 15:13:00,6,5,Other,OXF-BCH-2018-02-28,2354,8
2075491,Closed,Low,Email,Student Success,2018-03-16 19:18:00,2018-03-16 19:19:00,,0,1,Extension Request,OXF-BCH-2018-02-28,37,8
2068875,Customer Reopened,Urgent,Email,Student Success,2018-03-15 14:30:00,,2018-03-15 15:21:00,2,3,Extension Request,UCT-FM-2018-01-22,2495,8
2141992,Closed,Urgent,Email,Student Success,2018-03-28 21:19:00,2018-03-29 20:57:00,2018-03-29 04:40:00,3,3,Groups,OXF-BCH-2018-02-28,732,8
2136636,Closed,Low,Email,Student Success,2018-03-28 04:44:00,2018-03-28 13:52:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,8
2137310,Closed,Low,Email,Student Success,2018-03-28 07:03:00,2018-03-28 11:21:00,,0,1,Extension Request,LSE-PRE-2018-02-28,3562,8
1978379,Closed,Low,Email,Student Success,2018-03-01 11:38:00,2018-03-01 11:38:00,,0,1,Discussion Forum,NA,3562,8
2135727,Closed,Low,Email,Student Success,2018-03-27 22:31:00,2018-03-28 13:58:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,8
2148787,Closed,Low,Email,Student Success,2018-03-30 04:52:00,2018-03-30 10:43:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,8
2136130,Closed,Low,Email,Student Success,2018-03-27 23:56:00,2018-03-28 13:57:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,8
2064222,Closed,Low,Email,Student Success,2018-03-14 18:05:00,2018-03-15 11:48:00,2018-03-15 11:47:00,1,1,Groups,OXF-BCH-2018-02-28,274,8
2060397,Closed,Urgent,Email,Student Success,2018-03-14 09:13:00,2018-03-14 16:22:00,2018-03-14 10:48:00,3,2,Head Tutor Query,UCT-TXL-2018-01-22,2139,8
2109332,Closed,Low,Portal,Student Success,2018-03-22 17:18:00,2018-04-20 15:43:00,,0,1,Communication,OXF-BCH-2018-02-28,2036,8
1982029,Closed,Low,Email,Student Success | Blockchain,2018-03-01 19:19:00,2018-03-02 11:10:00,2018-03-02 11:10:00,1,1,Login,OXF-BCH-2018-02-28,37,8
2076211,Closed,Low,Email,Student Success,2018-03-16 22:55:00,2018-03-19 11:43:00,,0,1,Discussion Forum,NA,37,8
2101251,Closed,Low,Email,Student Success,2018-03-21 16:32:00,2018-03-21 17:01:00,2018-03-21 17:00:00,1,1,Grades,OXF-BCH-2018-02-28,2793,8
2095630,Closed,Urgent,Email,Student Success,2018-03-20 16:19:00,2018-03-21 10:52:00,2018-03-20 18:20:00,2,3,Coaching,LSE-PRE-2018-02-28,1237,8
1988848,Closed,Urgent,Email,Student Success,2018-03-02 16:02:00,2018-03-02 17:13:00,2018-03-02 16:14:00,3,3,Other,LSE-PRE-2018-02-28,37,8
2019981,Closed,Urgent,Portal,Student Success | Blockchain,2018-03-07 08:09:00,2018-03-24 14:08:00,2018-03-07 08:43:00,7,7,Groups,OXF-FIN-2017-11-27,2681,8
2100685,Closed,Urgent,Email,Student Success,2018-03-21 13:03:00,2018-03-22 13:52:00,2018-03-21 13:35:00,2,2,Grades,OXF-BCH-2018-02-28,2730,8
2128435,Closed,Low,Email,Student Success,2018-03-26 21:10:00,2018-03-27 05:40:00,,0,1,Coaching,OXF-BCH-2018-02-28,2577,8
2053668,Closed,Low,Email,Student Success,2018-03-13 17:10:00,2018-03-13 17:15:00,,0,1,Extension Request,UCT-FM-2018-01-22,3558,8
2100576,Closed,Low,Email,Student Success,2018-03-21 12:26:00,2018-03-21 12:59:00,,0,1,Discussion Forum,OXF-BCH-2018-02-28,146,8
2144273,Closed,Low,Email,Student Success,2018-03-29 09:53:00,2018-03-29 10:36:00,,0,1,General Course Announcements,NA,3558,8
2094999,Closed,Low,Email,Student Success,2018-03-20 15:07:00,2018-03-20 18:00:00,2018-03-20 15:57:00,2,2,Notes,UCT-FM-2018-01-22,2503,8
2147163,Closed,Low,Email,Student Success,2018-03-29 17:19:00,2018-03-30 11:05:00,2018-03-30 10:33:00,2,2,Groups,OXF-BCH-2018-02-28,289,8
2052371,Closed,Low,Portal,Student Success,2018-03-13 12:05:00,2018-03-16 11:40:00,,0,1,Welcome Interaction,NA,787,8
2134917,Closed,Low,Email,Student Success,2018-03-27 19:38:00,2018-03-28 15:03:00,2018-03-28 15:01:00,2,1,Head Tutor Query,LSE-PRE-2018-02-28,229,8
2140853,Closed,Urgent,Email,Student Success,2018-03-28 16:50:00,2018-03-28 17:22:00,2018-03-28 16:54:00,2,3,Extension Request,UCT-FM-2018-01-22,1906,8
2100537,Closed,Urgent,Email,Student Success,2018-03-21 12:15:00,2018-03-21 12:45:00,2018-03-21 12:22:00,2,2,Grades,OXF-BCH-2018-02-28,2973,8
2067594,Closed,Urgent,Email,Student Success,2018-03-15 10:33:00,2018-03-15 15:39:00,2018-03-15 14:07:00,1,2,Groups,OXF-BCH-2018-02-28,1561,8
2099778,Closed,Low,Email,Student Success,2018-03-21 06:46:00,2018-03-21 10:08:00,,0,1,Extension Request,LSE-PRE-2018-02-28,3562,8
2007888,Closed,Urgent,Portal,Student Success,2018-03-05 14:51:00,2018-03-05 18:11:00,2018-03-05 15:07:00,3,3,Groups,OXF-BCH-2018-02-28,3058,8
2065237,Closed,Low,Email,Student Success | Blockchain,2018-03-14 22:28:00,2018-03-15 15:12:00,,0,1,Groups,OXF-BCH-2018-02-28,3817,8
2141922,Closed,Urgent,Email,Student Success,2018-03-28 20:54:00,2018-04-05 12:31:00,2018-03-29 08:59:00,3,7,Assignment Download,CAM-BSM-2018-02-21,554,8
2100378,Closed,Low,Email,Student Success,2018-03-21 11:04:00,2018-03-21 14:02:00,2018-03-21 12:21:00,2,3,Extension Request,LSE-PRE-2018-02-28,2270,8
2147577,Closed,Urgent,Email,Student Success,2018-03-29 18:30:00,2018-04-20 14:30:00,2018-03-30 11:50:00,5,5,Grades,OXF-BCH-2018-02-28,287,8
2099032,Closed,Urgent,Email,Student Success,2018-03-21 03:02:00,2018-03-21 15:31:00,2018-03-21 11:05:00,2,3,Assignment Upload,OXF-BCH-2018-02-28,906,8
2124782,Closed,Low,Email,Student Success,2018-03-26 10:40:00,2018-03-26 11:22:00,2018-03-26 11:22:00,1,1,Deferrals,OXF-BCH-2018-02-28,2582,8
1974601,Closed,Urgent,Email,Student Success | Blockchain,2018-03-01 00:03:00,2018-03-05 10:18:00,2018-03-01 13:02:00,1,2,Login,OXF-BCH-2018-02-28,504,8
2050339,Closed,Low,Email,Student Success,2018-03-12 18:36:00,2018-03-13 12:45:00,2018-03-12 23:46:00,2,1,Honour Code/Plagiarism,LSE-PRE-2018-02-28,471,8
1983328,Closed,Urgent,Email,Student Success | Blockchain,2018-03-01 23:06:00,2018-03-02 11:57:00,2018-03-02 11:18:00,1,2,Login,OXF-BCH-2018-02-28,37,8
2123343,Closed,Urgent,Email,Student Success,2018-03-26 06:12:00,2018-03-28 09:51:00,2018-03-26 06:51:00,7,6,Groups,OXF-BCH-2018-02-28,759,8
2057685,Closed,Low,Email,Student Success | Blockchain,2018-03-13 21:33:00,2018-03-14 14:04:00,,0,1,Other,OXF-BCH-2018-02-28,792,8
2067060,Closed,Low,Email,Student Success,2018-03-15 08:54:00,2018-03-15 11:11:00,,0,1,Extension Request,LSE-PRE-2018-02-28,37,8
128156,Pending,Low,Email,Student Success,2018-03-26 19:48:00,,2018-03-27 04:02:00,1,1,,NA,37,8
2141708,Closed,Low,Email,Student Success,2018-03-28 20:01:00,2018-03-29 10:13:00,,0,1,Discussion Forum,OXF-BCH-2018-02-28,146,8
2136579,Closed,Urgent,Email,Student Success,2018-03-28 04:10:00,2018-03-30 10:14:00,2018-03-28 17:20:00,4,4,Groups,OXF-BCH-2018-02-28,467,8
2106389,Closed,Low,Email,Student Success,2018-03-22 10:59:00,2018-03-22 13:46:00,2018-03-22 13:44:00,1,1,Grades,UCT-SMB-2018-01-25,1667,8
2094933,Closed,Urgent,Email,Student Success,2018-03-20 14:44:00,2018-03-23 10:50:00,2018-03-20 17:46:00,1,2,Deferrals,OXF-BCH-2018-02-28,1683,8
2024738,Closed,Low,Email,Student Success,2018-03-07 19:40:00,2018-03-08 09:59:00,,0,1,Extension Request,UCT-PTA-2018-01-25,3558,8
2082291,Closed,Urgent,Portal,Student Success,2018-03-18 14:25:00,2018-03-19 14:24:00,2018-03-18 15:18:00,1,2,Groups,OXF-BCH-2018-02-28,37,8
2101318,Closed,Urgent,Email,Student Success,2018-03-21 16:50:00,2018-03-21 18:51:00,2018-03-21 17:48:00,1,3,Assignment Upload,LSE-PRE-2018-02-28,2438,8
2119849,Closed,Urgent,Email,Student Success,2018-03-25 06:59:00,2018-03-26 12:59:00,2018-03-25 09:14:00,3,2,Groups,OXF-BCH-2018-02-28,1896,8
2116719,Closed,Urgent,Email,Student Success,2018-03-24 09:51:00,2018-03-26 12:50:00,2018-03-24 10:21:00,2,3,Groups,OXF-BCH-2018-02-28,2758,8
2133380,Closed,Low,Email,Student Success,2018-03-27 16:05:00,2018-03-27 17:10:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,8
2063210,Closed,Low,Email,Student Success,2018-03-14 15:29:00,2018-03-14 16:20:00,,0,1,Extension Request,LSE-PRE-2018-02-28,3562,8
2117647,Closed,Low,Email,Student Success,2018-03-24 15:08:00,2018-03-26 09:30:00,,0,1,Discussion Forum,OXF-BCH-2018-02-28,146,8
2075475,Closed,Low,Email,Student Success,2018-03-16 19:08:00,2018-03-16 19:21:00,2018-03-16 19:20:00,1,1,General Course Announcements,OXF-BCH-2018-02-28,37,8
2061840,Open,Low,Email,Student Success | Blockchain,2018-03-14 11:45:00,,,0,1,Extension Request,OXF-BCH-2018-02-28,37,8
2067712,Closed,Low,Email,Student Success,2018-03-15 11:12:00,2018-03-15 16:09:00,2018-03-15 16:09:00,1,1,Notes,OXF-BCH-2018-02-28,1304,8
2062557,Closed,Low,Email,Student Success,2018-03-14 13:44:00,2018-03-14 14:05:00,,0,1,General Course Announcements,NA,3558,8
2021812,Closed,Low,Email,Student Success,2018-03-07 12:12:00,2018-03-07 12:14:00,,0,1,General Course Announcements,NA,146,8
2127926,Closed,Low,Email,Student Success,2018-03-26 18:53:00,2018-03-27 08:10:00,,0,1,Extension Request,NA,3558,8
2136844,Closed,Low,Email,Student Success,2018-03-28 05:05:00,2018-03-28 16:07:00,,0,1,Assignment Upload,LSE-PRE-2018-02-28,664,8
2072695,Closed,Low,Email,Student Success,2018-03-16 08:51:00,2018-03-16 10:06:00,2018-03-16 10:06:00,1,1,Extension Request,OXF-BCH-2018-02-28,37,8
2090564,Closed,Low,Email,Student Success,2018-03-19 23:31:00,2018-03-20 10:53:00,,0,1,Discussion Forum,OXF-BCH-2018-02-28,37,8
2090400,Closed,Low,Email,Student Success,2018-03-19 23:14:00,2018-03-21 10:32:00,2018-03-20 08:07:00,2,1,Cancellations,OXF-BCH-2018-02-28,563,8
2093141,Closed,Low,Email,Student Success,2018-03-20 10:58:00,2018-03-20 11:04:00,,0,1,Extension Request,LSE-PRE-2018-02-28,3562,8
2118732,Closed,Urgent,Email,Student Success,2018-03-24 21:26:00,2018-03-26 14:06:00,2018-03-25 00:52:00,2,3,Discussion Forum,LSE-PRE-2018-02-28,1593,8
2105170,Closed,Low,Email,Student Success,2018-03-22 10:13:00,2018-03-22 10:23:00,,0,1,General Course Announcements,NA,3558,8
2029851,Closed,Low,Email,Student Success,2018-03-08 17:05:00,2018-03-08 17:10:00,,0,1,Extension Request,UCT-SMB-2018-01-25,37,8
2021276,Closed,Low,Email,Student Success,2018-03-07 11:14:00,2018-03-07 11:17:00,,0,1,Discussion Forum,NA,37,8
2121732,Closed,Low,Email,Student Success,2018-03-25 18:38:00,2018-03-26 09:46:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,8
2058773,Closed,Urgent,Email,Student Success | Blockchain,2018-03-14 01:36:00,2018-03-14 14:15:00,2018-03-14 10:56:00,4,7,Extension Request,OXF-BCH-2018-02-28,782,8
1979853,Closed,Low,Email,Student Success,2018-03-01 15:09:00,2018-03-01 15:12:00,,0,1,Discussion Forum,OXF-BCH-2018-02-28,37,8
2130693,Closed,Low,Email,Student Success,2018-03-27 09:26:00,2018-03-27 12:00:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,8
138155,Closed,Urgent,Email,Student Success,2018-03-28 09:59:00,2018-03-28 14:41:00,2018-03-28 10:55:00,4,4,Coaching,OXF-BCH-2018-02-28,2453,8
2067939,Closed,Urgent,Portal,Student Success,2018-03-15 11:42:00,2018-03-27 18:11:00,2018-03-16 12:41:00,2,3,Other,OXF-BCH-2018-02-28,165,8
2127916,Closed,Urgent,Email,Student Success,2018-03-26 18:51:00,2018-04-04 09:00:00,2018-03-26 20:20:00,2,3,Assignment Upload,UCT-PTA-2018-01-25,2173,8
2101518,Closed,Low,Email,Student Success,2018-03-21 18:01:00,2018-03-21 18:54:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,8
2144226,Closed,Low,Email,Student Success,2018-03-29 09:37:00,2018-03-29 09:43:00,,0,1,Grades,OXF-BCH-2018-02-28,1896,8
2136505,Closed,Low,Email,Student Success,2018-03-28 01:36:00,2018-03-28 11:38:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,8
2098833,Closed,Urgent,Email,Student Success,2018-03-21 01:24:00,2018-03-22 14:05:00,2018-03-21 10:59:00,3,4,Grades,OXF-BCH-2018-02-28,759,8
2101053,Closed,Low,Email,Student Success,2018-03-21 15:22:00,2018-03-21 15:37:00,,0,1,Extension Request,LSE-PRE-2018-02-28,3562,8
2012614,Closed,Low,Email,Student Success,2018-03-06 08:26:00,2018-03-06 11:14:00,2018-03-06 11:13:00,1,1,Profile Changes,LSE-PRE-2018-02-28,37,8
2093855,Closed,Urgent,Email,Student Success,2018-03-20 12:31:00,2018-04-02 17:52:00,2018-03-20 14:12:00,5,5,Deferrals,OXF-BCH-2018-02-28,2110,8
2108974,Closed,Low,Email,Student Success,2018-03-22 16:29:00,2018-03-22 17:25:00,,0,1,Extension Request,LSE-PRE-2018-02-28,3562,8
2127586,Closed,Low,Email,Student Success,2018-03-26 17:37:00,2018-03-27 09:50:00,2018-03-27 01:07:00,2,1,Extension Request,LSE-PRE-2018-02-08,412,8
2146141,Closed,Low,Email,Student Success,2018-03-29 14:28:00,2018-03-30 10:54:00,2018-03-30 10:54:00,1,1,Groups,OXF-BCH-2018-02-28,204,8
1985869,Closed,Low,Email,Student Success,2018-03-02 09:01:00,2018-03-02 09:30:00,,0,2,Discussion Forum,NA,37,8
2101327,Closed,Urgent,Email,Student Success,2018-03-21 16:54:00,2018-03-22 15:52:00,2018-03-21 17:54:00,3,4,Extension Request,LSE-PRE-2018-02-28,2410,8
2061876,Customer Reopened,Urgent,Email,Student Success,2018-03-14 12:01:00,,2018-03-14 16:12:00,2,3,Assignment Upload,LSE-PRE-2018-02-28,37,8
2054890,Closed,Low,Email,Student Success,2018-03-13 18:18:00,2018-03-13 18:26:00,,0,1,Extension Request,UCT-SMB-2018-01-25,37,8
2123821,Closed,Low,Email,Student Success,2018-03-26 08:36:00,2018-03-26 11:16:00,2018-03-26 11:14:00,1,1,Groups,OXF-BCH-2018-02-28,1774,8
2110838,Closed,Urgent,Email,Student Success,2018-03-23 00:07:00,2018-03-25 11:13:00,2018-03-23 14:14:00,1,2,Extension Request,OXF-BCH-2018-02-28,445,8
2077631,Closed,Low,Email,Student Success,2018-03-17 10:12:00,2018-03-20 10:52:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,8
2132501,Closed,Low,Email,Student Success,2018-03-27 13:37:00,2018-03-27 14:12:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,8
2062555,Closed,Low,Email,Student Success,2018-03-14 13:44:00,2018-03-14 14:05:00,,0,1,General Course Announcements,NA,3558,8
2100807,Closed,Low,Email,Student Success,2018-03-21 13:50:00,2018-03-21 14:19:00,2018-03-21 14:19:00,1,1,Extension Request,LSE-PRE-2018-02-28,2777,8
2100379,Closed,Urgent,Email,Student Success,2018-03-21 11:05:00,2018-04-03 11:25:00,2018-03-21 12:51:00,3,2,Assignment Upload,OXF-BCH-2018-02-28,2075,8
2074428,Closed,Urgent,Email,Student Success,2018-03-16 14:49:00,2018-03-21 12:44:00,2018-03-16 14:58:00,2,3,Grades,LSE-PRE-2018-02-28,310,8
1979371,Closed,Low,Email,Student Success,2018-03-01 14:05:00,2018-03-01 14:16:00,,0,1,Welcome Interaction,LSE-PRE-2018-02-28,3583,8
2112818,Closed,Low,Email,Student Success,2018-03-23 11:00:00,2018-03-23 17:39:00,2018-03-23 17:39:00,1,1,Assignment Upload,OXF-BCH-2018-02-28,712,8
1974625,Closed,Low,Email,Student Success | Blockchain,2018-03-01 00:06:00,2018-03-01 12:52:00,2018-03-01 12:51:00,1,1,Groups,OXF-BCH-2018-02-28,514,8
2131795,Closed,Urgent,Email,Student Success,2018-03-27 12:11:00,2018-03-27 12:56:00,2018-03-27 12:18:00,2,2,Assignment Download,OXF-BCH-2018-02-28,787,8
2114687,Closed,Low,Email,Student Success,2018-03-23 17:40:00,2018-03-23 17:50:00,2018-03-23 17:49:00,1,1,Groups,OXF-BCH-2018-02-28,3253,8
2146266,Closed,Low,Email,Student Success,2018-03-29 14:34:00,2018-03-29 16:36:00,2018-03-29 16:36:00,1,1,Head Tutor Query,OXF-BCH-2018-02-28,1995,8
2051163,Closed,Low,Email,Student Success | Blockchain,2018-03-12 21:56:00,2018-03-13 13:17:00,,0,1,Discussion Forum,OXF-BCH-2018-02-28,37,8
2148964,Closed,Urgent,Email,Student Success,2018-03-30 13:35:00,2018-04-04 10:37:00,2018-03-30 18:32:00,3,3,Grades,OXF-BCH-2018-02-28,1303,8
2008861,Closed,Low,Email,Student Success,2018-03-05 16:58:00,2018-03-05 17:01:00,,0,1,Extension Request,UCT-FM-2018-01-22,3558,8
2063869,Closed,Low,Email,Student Success,2018-03-14 17:07:00,2018-03-14 17:22:00,,0,1,General Course Announcements,NA,37,8
2113755,Closed,Low,Email,Student Success,2018-03-23 14:16:00,2018-03-23 14:59:00,,0,1,Discussion Forum,OXF-BCH-2018-02-28,146,8
64182,Closed,Low,Email,Student Success,2018-03-14 17:54:00,2018-03-14 18:00:00,,0,1,General Course Announcements,NA,146,8
2137540,Closed,Low,Email,Student Success,2018-03-28 07:55:00,2018-03-28 16:15:00,2018-03-28 16:16:00,1,1,Extension Request,OXF-BCH-2018-02-28,878,8
2061953,Closed,Urgent,Email,Student Success,2018-03-14 12:22:00,2018-03-14 16:40:00,2018-03-14 16:15:00,2,2,Discussion Forum,LSE-PRE-2018-02-28,1507,8
2099675,Closed,Low,Email,Student Success,2018-03-21 06:00:00,2018-03-21 10:10:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,8
2127947,Closed,Low,Email,Student Success,2018-03-26 18:56:00,2018-03-27 08:10:00,,0,1,Extension Request,NA,3558,8
2110706,Closed,Urgent,Email,Student Success,2018-03-22 23:27:00,2018-03-27 09:55:00,2018-03-23 12:03:00,3,3,Deferrals,OXF-BCH-2018-02-28,526,8
2114738,Closed,Low,Portal,Student Success,2018-03-23 18:02:00,2018-03-27 18:13:00,,0,1,Other,NA,1543,8
2019533,Closed,Low,Email,Student Success,2018-03-07 05:49:00,2018-03-07 06:30:00,,0,1,Certificates,LSE-PRE-2018-02-28,739,8
2108337,Closed,Low,Email,Student Success,2018-03-22 14:37:00,2018-03-22 14:57:00,,0,1,Extension Request,LSE-PRE-2018-02-28,3562,8
2109783,Closed,Urgent,Email,Student Success,2018-03-22 18:41:00,2018-03-30 10:18:00,2018-03-23 04:58:00,3,3,Grades,OXF-BCH-2018-02-28,675,8
2014026,Closed,Low,Email,Student Success,2018-03-06 11:32:00,2018-03-06 11:33:00,,0,1,Extension Request,UCT-PTA-2018-01-25,37,8
2096416,Closed,Low,Email,Student Success,2018-03-20 17:51:00,2018-03-20 18:14:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,8
136371,Open,Low,Email,Student Success,2018-03-28 01:00:00,,,0,1,Extension Request,NA,3562,8
2110514,Closed,Urgent,Email,Student Success,2018-03-22 22:22:00,2018-03-26 12:16:00,2018-03-23 10:39:00,4,5,Notes,LSE-PRE-2018-02-28,543,8
2109815,Closed,Urgent,Email,Student Success,2018-03-22 18:55:00,2018-03-23 11:33:00,2018-03-22 23:24:00,2,2,Grades,OXF-BCH-2018-02-28,488,8
2069646,Closed,Low,Email,Student Success,2018-03-15 16:40:00,2018-03-15 17:27:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,8
2132496,Closed,Low,Email,Student Success,2018-03-27 13:36:00,2018-03-27 18:00:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,8
2101735,Closed,Low,Email,Student Success,2018-03-21 19:15:00,2018-03-22 12:21:00,2018-03-21 21:27:00,2,1,Grades,LSE-PRE-2018-02-28,1911,8
2148960,Closed,Low,Email,Student Success,2018-03-30 13:14:00,2018-04-02 14:02:00,,0,1,Discussion Forum,OXF-BCH-2018-02-28,146,8
2100351,Closed,Low,Email,Student Success,2018-03-21 10:50:00,2018-03-21 10:55:00,,0,1,Extension Request,LSE-PRE-2018-02-28,3562,8
2127955,Closed,Low,Email,Student Success,2018-03-26 18:58:00,2018-03-27 08:10:00,,0,1,Extension Request,NA,3558,8
2117591,Closed,Low,Email,Student Success,2018-03-24 14:40:00,2018-03-24 14:47:00,,0,1,,NA,831,8
2052331,Closed,Low,Email,Student Success,2018-03-13 11:47:00,2018-03-13 11:50:00,,0,1,Extension Request,UCT-TXL-2018-01-22,3558,8
2047348,Closed,Low,Email,Student Success,2018-03-12 10:20:00,2018-03-12 14:34:00,2018-03-12 14:53:00,2,1,Extension Request,LSE-PRE-2018-02-28,1378,8
2100519,Closed,Low,Email,Student Success,2018-03-21 12:11:00,2018-03-21 12:12:00,,0,1,General Course Announcements,NA,146,8
2129363,Closed,Low,Email,Student Success,2018-03-27 01:46:00,2018-03-27 10:40:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,8
2100721,Closed,Urgent,Email,Student Success,2018-03-21 13:17:00,2018-03-28 14:16:00,2018-03-21 14:08:00,12,12,Groups,OXF-BCH-2018-02-28,2433,8
2146275,Closed,Low,Email,Student Success,2018-03-29 14:37:00,2018-03-29 16:35:00,2018-03-29 16:34:00,1,1,Head Tutor Query,OXF-BCH-2018-02-28,386,8
2095560,Closed,Low,Email,Student Success,2018-03-20 16:14:00,2018-03-20 18:10:00,2018-03-20 18:10:00,1,1,Cancellations,OXF-BCH-2018-02-28,1544,8
2054690,Closed,Low,Email,Student Success,2018-03-13 18:00:00,2018-03-13 18:05:00,2018-03-13 18:04:00,1,1,Profile Changes,OXF-BCH-2018-02-28,3036,8
1978554,Closed,Low,Email,Student Success,2018-03-01 12:15:00,2018-03-01 12:17:00,,0,1,General Course Announcements,NA,3558,8
2105161,Closed,Low,Email,Student Success,2018-03-22 10:08:00,2018-03-22 10:10:00,,0,1,General Course Announcements,NA,3558,8
2096608,Closed,Low,Email,Student Success,2018-03-20 18:27:00,2018-03-20 18:30:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,8
2076614,Closed,Low,Email,Student Success,2018-03-17 01:38:00,2018-03-17 01:57:00,,0,1,,NA,412,8
2034345,Closed,Low,Email,Student Success,2018-03-09 13:29:00,2018-03-09 13:38:00,,0,1,Discussion Forum,UCT-TXL-2018-01-22,3558,8
2051753,Closed,Urgent,Portal,Student Success | Blockchain,2018-03-13 00:33:00,2018-03-13 14:31:00,2018-03-13 00:43:00,3,2,Groups,OXF-BCH-2018-02-28,1314,8
1975300,Closed,Low,Email,Student Success | Blockchain,2018-03-01 02:12:00,2018-03-01 12:34:00,2018-03-01 12:31:00,1,1,NetVerify,OXF-BCH-2018-02-28,666,8
2064490,Closed,Urgent,Portal,Student Success,2018-03-14 19:10:00,2018-03-15 11:57:00,2018-03-14 22:34:00,2,1,Groups,OXF-BCH-2018-02-28,311,8
63470,Pending,Low,Email,Student Success,2018-03-14 16:16:00,,2018-03-15 06:00:00,1,1,,NA,471,8
2131563,Closed,Low,Email,Student Success,2018-03-27 11:30:00,2018-03-27 12:02:00,,0,1,Discussion Forum,OXF-BCH-2018-02-28,146,8
2136566,Closed,Low,Email,Student Success,2018-03-28 03:28:00,2018-03-28 11:27:00,,0,1,Discussion Forum,OXF-BCH-2018-02-28,146,8
2088398,Closed,Urgent,Email,Student Success,2018-03-19 16:04:00,2018-03-20 15:41:00,2018-03-19 18:10:00,2,2,Deferrals,NA,1957,8
2148880,Closed,Urgent,Email,Student Success,2018-03-30 09:41:00,2018-03-30 11:19:00,2018-03-30 10:23:00,1,2,Results,OXF-FIN-2018-02-28,675,8
2091580,Closed,Low,Email,Student Success,2018-03-20 05:56:00,2018-03-20 10:55:00,,0,1,Extension Request,LSE-PRE-2018-02-28,3562,8
2022308,Closed,Low,Portal,Student Success,2018-03-07 13:17:00,2018-03-07 18:28:00,2018-03-07 18:27:00,1,1,Deferrals,OXF-BCH-2018-02-28,795,8
